"","Column","lat","lng","label_place_of_publication","X20","city","country","language","dates_of_reprints","date","time","date.3","cartodb_id","translator_s","title","publisher","number_of_printings_and_or_editions","sales_figures_if_known","link_to_cover","link_to_sound_file_of_title","notes","source__w__worldcat__it__index_translationum","X_column","Column.23"
"394",395,37.505080536929,126.957606840762,"Seoul","Seoul","Seoul","South Korea","Korean","1969, 1976",1969,"01/01/1969 00:00","",394,"Won, UngSeo","제인 에어 / Jane Eyre","Changdosa East-West Cultural History (창도사  동서문화사)","3",NA,"","","","",NA,""
"395",387,37.5045630110325,126.881479183468,"Seoul","Seoul","Seoul","South Korea","Korean","1973",1970,"01/01/1970 00:00","",386,"Yu, JongHo","제인 에어 / Jane Eyre","Donghwa Publisher (동화출판공사 동화출판사)","2",NA,"","","This edition was substantially revised and republished in 2004. after it won the Best Translation of British Classics Prize","",NA,""
"396",389,37.6162338740556,126.909015372512,"Seoul","Seoul","Seoul","South Korea","Korean","1975",1971,"01/01/1971 00:00","",388,"Chung, Bongwha","제인 에어 / Jane Eyre","Jeongeumsa (정음사)","2",NA,"","","","",NA,""
"397",388,37.6236852407819,126.999068351811,"Seoul","Seoul","Seoul","South Korea","Korean","1984",1971,"01/01/1971 00:00","",387,"Yun, JongHyuk","제인 에어 / Jane Eyre","Supplement to the April issue of Houewife Life; Daeyang Publisher (주부생활 4월호 부록 /대양출판사)","2",NA,"","","","",NA,""
"398",410,37.6385689308299,126.923921516794,"Seoul","Seoul","Seoul","South Korea","Korean","1976, 1977, 1979, 1981",1972,"01/01/1972 00:00","",410,"Jung, SungKuk","제인 에어 / Jane Eyre","Jemun Publisher; Ohseong Publisher; Samgeum Publisher (제문출판사/영흥문화사/흥신문화사/오성출판사/삼금출판사)","5",NA,"","","","",NA,""
"399",405,37.5193939287113,127.029452175391,"Seoul","Seoul","Seoul","South Korea","Korean","0",1974,"01/01/1974 00:00","",404,"Yu, Ryung","제인 에어 / Jane Eyre","Whimoon Publisher (휘문출판사)","1",NA,"","","","",NA,""
"400",409,37.6201828031233,127.056708966172,"Seoul","Seoul","Seoul","South Korea","Korean","0",1975,"01/01/1975 00:00","",409,"Lee, Jaehun","제인 에어 / Jane Eyre","Minumsa Publisher (삼중당)","1",NA,"","","","",NA,""
"401",385,37.5236395729603,127.036479709507,"Seoul","Seoul","Seoul","South Korea","Korean","1986",1976,"01/01/1976 00:00","",384,"Lee, KunChul","제인 에어 / Jane Eyre","Samsung Publisher (삼성출판사)","2",NA,"","","","",NA,""
"402",398,37.6464754891945,126.993516434147,"Seoul","Seoul","Seoul","South Korea","Korean","1983, 1984, 1996, 2002",1980,"01/01/1980 00:00","",397,"Bae, YoungWon","제인 에어 / Jane Eyre","Whimoon Publishing Company / 범우사/ 휘문출판사/ 신원문화사","5",NA,"","","","",NA,""
"403",399,37.4650543482406,126.889781111455,"Seoul","Seoul","Seoul","South Korea","Korean","1983, 1985",1981,"01/01/1981 00:00","",398,"Ku, JungSeo","제인 에어 / Jane Eyre","Jisung Publisher; Period Culture History; Cheonho Publisher (지성출판사/시대문화사/천호출판사)","3",NA,"","","","",NA,""
"404",403,37.5431584304562,126.966304864478,"Seoul","Seoul","Seoul","South Korea","Korean","1982, 1992, 2016",1982,"01/01/1982 00:00","",402,"Kim, SunHo","제인 에어 / Jane Eyre","Good Year (풍년)","1",NA,"","","","",NA,""
"405",397,37.5050125405556,127.00338465434,"Seoul","Seoul","Seoul","South Korea","Korean","0",1982,"01/01/1982 00:00","",396,"Park, SunNyeo","제인 에어 / Jane Eyre","Gakwon Publishing Corporation ? 문공사/삼성당/학원출판공사","4",NA,"","","","",NA,""
"406",404,37.5305326593472,127.045304006501,"Seoul","Seoul","Seoul","South Korea","Korean","0",1986,"01/01/1986 00:00","",403,"Kim, YongGil","제인 에어 / Jane Eyre","Cheonghwa (청화)","1",NA,"","","","",NA,""
"407",390,37.5175241670469,126.947304390813,"Seoul","Seoul","Seoul","South Korea","Korean","1993",1988,"01/01/1988 00:00","",389,"Jang, MunPyong","제인 에어 / Jane Eyre","Enlightenment (계몽사)","2",NA,"","","","",NA,""
"408",393,37.5790120554054,126.895772873307,"Seoul","Seoul","Seoul","South Korea","Korean","2002",1988,"01/01/1988 00:00","",392,"Kim, MunYoung","제인 에어 / Jane Eyre","Education Library (교육서관/ 하서)","2",NA,"","","","",NA,""
"409",400,37.592241293787,127.020483626635,"Seoul","Seoul","Seoul","South Korea","Korean","1988, 1994",1988,"01/01/1988 00:00","",399,"Kim, SuYeon","제인 에어 / Jane Eyre","Ilshin Publisher (일신서적공사)","3",NA,"","","","",NA,""
"410",391,37.4569232405061,127.009042626968,"Seoul","Seoul","Seoul","South Korea","Korean","1994",1990,"01/01/1990 00:00","",390,"Lee, JungKee","제인 에어 / Jane Eyre","Semyung Cultural History (세명문화사)","2",NA,"","","","",NA,""
"411",392,37.5882981696995,126.91174081529,"Seoul","Seoul","Seoul","South Korea","Korean","2001",1992,"01/01/1992 00:00","",391,"Park, JongHak","제인 에어 / Jane Eyre","Hongshin Culture History  (홍신문화사)","2",NA,"","","","",NA,""
"412",401,37.5444819668205,127.01483864889,"Seoul","Seoul","Seoul","South Korea","Korean","1995, 2000",1994,"01/01/1994 00:00","",400,"Kim, JungWhan","제인 에어 / Jane Eyre","Samsung Publisher (삼성기획/ 육문사)","3",NA,"","","","",NA,""
"413",408,37.608191759455,127.036586867529,"Seoul","Seoul","Seoul","South Korea","Korean","0",1994,"01/01/1994 00:00","",408,"Yu, HaeKyung","제인 에어 / Jane Eyre","Sodam Publishing Company (소담출판사)","1",NA,"","","","",NA,""
"414",406,37.4589004453169,127.050027542724,"Seoul","Seoul","Seoul","South Korea","Korean","0",1999,"01/01/1999 00:00","",406,"Kim, SungKu","제인 에어 / Jane Eyre","Cheongmogsa (청목사)","1",NA,"","","","",NA,""
"415",402,37.5624631503495,126.945345586189,"Seoul","Seoul","Seoul","South Korea","Korean","2008, 2017",2004,"01/01/2004 00:00","",401,"Yu, JongHo","제인 에어 / Jane Eyre","Mineumsa (민음사)","3",NA,"","","Yu substantially re-wrote his 1970 translation for this editio, using more up-to-date language","",NA,""
"416",384,37.6435463786488,127.00587992107,"Seoul","Seoul","Seoul","South Korea","Korean","0",2005,"01/01/2005 00:00","",405,"Jo, AeRi","제인 에어 / Jane Eyre","Shin Asa (신아사)","1",NA,"","","Bilingual Korean-English edition","",NA,""
"417",394,37.5542485501049,126.93364113213,"Seoul","Seoul","Seoul","South Korea","Korean","2017",2014,"01/01/2014 00:00","",393,"Na, SunSook","제인 에어 / Jane Eyre","The Classic (더클래식)","2",NA,"","","","",NA,""
"418",407,37.5021334712291,126.904192102491,"Seoul","Seoul","Seoul","South Korea","Korean","0",2016,"01/01/2016 00:00","",407,"Park, JungSook","제인 에어 / Jane Eyre","Brown Hill (브라운힐)","1",NA,"","","","",NA,""
"419",273,57.0167849453118,24.3621767688709,"Riga","Riga","Riga","Latvia","Latvian","2008",1976,"01/01/1976 00:00","",273,"Helga Gintere","Džeina Eira: romāns / Jane Eyre: Novel ","Izdevniecība 'Liesma'","2",NA,"https://www.dropbox.com/s/jcclpbb5uswbo7x/1976%20Gintere.jpg?dl=0","","","WorldCat",NA,""
"420",NA,54.6873807347512,25.3603258289148,"Vilnius","Vilnius","Vilnius","Lithuania","Lithuanian","0",1957,"01/01/1957 00:00","",NA,"Unknown","Džeinė Eir","Valstybinė grožinės literatūros leidykla","",NA,"","","Source: Jay Dillon Rare Books + Manuscripts","",NA,""
"421",277,54.9606780203828,23.9175373881254,"Kaunas","Kaunas","Kaunas","Lithuania","Lithuanian","0",1983,"01/01/1983 00:00","",277,"Vytautas Karsevičius","Džeinė Eir","FD","1",NA,"","","Abridged; with running English-Lithuanian thesaurus","IT",NA,""
"422",279,54.6008923400326,25.1850355114073,"Vilnius","Vilnius","Vilnius","Lithuania","Lithuanian","2006",1985,"01/01/2006 00:00","",279,"Marija Kazlauskaitė and Juozas Subatavičius","Džeinė Eir","Vaga","2",NA,"https://www.dropbox.com/s/8j93yyg7h1ipdw3/2006%20Kazlauskait%C4%97%20and%20Subatavi%C4%8Dius.jpg?dl=0","","The 2006 edition is with Alma Littera","IT",NA,""
"423",280,41.9165181825145,21.439027908796,"Skopje","Skopje","Skopje","North Macedonia","Macedonian","0",1984,"01/01/1984 00:00","",280,"Ilinka Smilevska","Džejn Ejr","Naša kniga","1",NA,"https://www.dropbox.com/s/8j93yyg7h1ipdw3/2006%20Kazlauskait%C4%97%20and%20Subatavi%C4%8Dius.jpg?dl=0","","","WorldCat",NA,""
"424",281,3.14983030965792,101.662848054602,"Kuala Lumpar","Kuala Lumpar","Kuala Lumpur","Malaysia","Malay","0",1979,"01/01/1979 00:00","",281,"Sharifah Hasnah Abdullah","Jane Eyre","Dewan Bahasa dan Pustaka","1",NA,"","","","WorldCat",NA,""
"425",168,9.65266746638386,76.5762543241782,"Kottayam","Kottayam","Kottayam","India","Malayalam","0",1983,"01/01/1983 00:00","",168,"N. Govindan Nair","ഷാർലറ്റ് ബ്രോൺടി ജെയ്ൻ എയർ / Charlotte Brontë: Jane Eyre","D. C. Books","1",NA,"","","Abridged ","IT",NA,""
"426",NA,10.0899329372701,76.5665285516086,"Kothamangalam","Kothamangalam","Kothamangalam","India","Malayalam","0",2020,"01/01/2020 00:00","",NA,"Sāṟa Dīpa Ceṟiyān (സാറ ദീപ ചെറിയാൻ)","ജെയ്ൻ എയർ / Jane Eyre","Saikatam Buks","1",NA,"","","","",NA,""
"427",NA,46.9637895236741,28.8902010131727,"Chișinău","Chișinău","Chișinău","Moldova","Moldovan","0",1988,"01/01/1988 00:00","",NA,"Nina Iskimži and E. Kurekeru-Vatamanu","Džejn Ejr","Literatura Artistike","",NA,"","","","WorldCat",NA,""
"428",NA,47.0520296275168,28.9415070140834,"Chișinău","Chișinău","Chișinău","Moldova","Moldovan","0",2004,"01/01/2004 00:00","",NA,"Paul B. Marian and Dumitru Mazilu","Jane Eyre","Arc","",NA,"","","Two volumes. First Chișinău edition of the translation originally published in Bucharest, Romania in 1956. The language of the text was called Romanian on that first publication but is here named Moldovan.  ","WorldCat",NA,""
"429",284,48.0080488579092,106.827257192116,"Ulan Bator","Ulan Bator","Ulan Bator","Mongolia","Mongolian","0",2014,"01/01/2014 00:00","",284,"D. Altanchimeg","ЖейнЭйр: Шарлотте Бронтегийн бутээлээс хэсэгчлэн авав / Jyeyn Eyr: Sharlotte Brontyegiyn buteelees hesegchlen avav / Jane Eyre: An Excerpt taken from Charlotte Brontë's work","Bolor Sudar Publishing","1",NA,"","","Excerpts included in a volume titled ""Delhiyn songodog zohioluud' (Selected World's Classics)","",NA,""
"430",NA,27.8051216808538,85.275527659757,"Kathmandu","Kathmandu","Kathmandu","Nepal","Nepali","0",1993,"01/01/1993 00:00","",NA,"Mrs Sarayu Rai (श्रीमाती सरायू राई)","जेन एयर  / Jane Eyre","Abhivyākti Chāpākhānā (Expression Press, Chabahil), for PEN Nepal","",NA,"","","Publication date VS 2050 = CE 1993-4. Source: Jay Dillon Rare Books + Manuscripts","",NA,""
"431",NA,56.5275103814084,-2.88470037556006,"Dundee","Dundee","Dundee","Scotland","North-East Scots","0",2018,"01/01/2018 00:00","",NA,"Sheena Blackhall and Sheila Templeton","Jean Eyre","Evertype","1",NA,"","","With illustrations by Edmund H. Garrett and E. M. Wimperis","Libris",NA,""
"432",321,59.9377650650493,10.7501307548604,"Oslo","Oslo","Oslo","Norway","Norwegian","0",1911,"01/01/1911 00:00","",320,"Unknown","Jane Eyre eller en Gouvernantes Memoirer. Efter det Engelske. 1.-3. Del. Roman / Jane Eyre, or, a Governess's Memoir. Translated from English, parts 1-3, novel ","Kristiania","1",NA,"","","","",NA,""
"433",320,59.8362786434866,10.6753822204771,"Oslo","Oslo","Oslo","Norway","Norwegian","0",1948,"01/01/1948 00:00","",319,"Unknown","Jane Eyre","Nasjonalforlaget","1",NA,"","","","WorldCat",NA,""
"434",318,59.8891740064412,10.6696296938343,"Oslo","Oslo","Oslo","Norway","Norwegian","0",1986,"01/01/1986 00:00","",317,"Othar Bertelsen","Jane Eyre","Mortensen ","1",NA,"","","","IT",NA,""
"435",317,59.8913092960669,10.5046147740238,"Stabekk","Stabekk","Bærum","Norway","Norwegian","0",1989,"01/01/1989 00:00","",321,"Elise Horn","Jane Eyre","Den norske bokklubben","1",NA,"","","","IT",NA,""
"436",319,59.9914771771333,10.7749759497701,"Oslo","Oslo","Oslo","Norway","Norwegian","0",1999,"01/01/1999 00:00","",318,"Ragnfrid Stokke","Jane Eyre","Pax","1",NA,"https://www.dropbox.com/s/y40hp3dnyygj7eg/1999%20Stokke.jpg?dl=0","","","IT",NA,""
"437",202,35.7436800907107,51.285105324132,"Tehran","Tehran","Tehran","Iran","Persian","0",1950,"01/01/1950 00:00","",202,"Masʻud Barzin","یتیم : ژن ئر  / Yatim: Jane Eyre  / Orphan: Jane Eyre  ","Maʻrefat","1",NA,"https://www.dropbox.com/home/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/1950%20Barzin","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/1950%20Barzin.m4a?role=personal","Abridged","National Library of Iran: http://www.nlai.ir/",NA,""
"438",182,35.7368870507666,51.4631675917335,"Tehran","Tehran","Tehran","Iran","Persian","1987, 1991, 2005, 2009",1982,"01/01/1982 00:00","",181,"Mahdi Afshar","Jane Eyre /جین ایر","Zarrin","5",NA,"https://www.dropbox.com/home/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/1982%20Afshar","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/1982%20Afshar.m4a?role=personal","","National Library of Iran: http://www.nlai.ir/",NA,""
"439",203,35.5902154004873,51.325322124749,"Tehran","Tehran","Tehran","Iran","Persian","0",1983,"01/01/1983 00:00","",203,"Parviz Najmoddini","Jane Eyre /جین ایر","Towsan","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/1983%20Najmoddini.JPEG?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/1983%20Najmoddini.m4a?role=personal","Translation of E. M. Attwood's simplified version","National Library of Iran: http://www.nlai.ir/",NA,""
"440",185,35.6780545937104,51.4622715989273,"Tehran","Tehran","Tehran","Iran","Persian","0",1985,"01/01/1985 00:00","",184,"Nazer Neʻmati","Jane Eyre / جین ایر","Mojarrad","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/1985%20Ne%CA%BBmati.jpg?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/1985%20Ne%CA%BBmati.m4a?role=personal","Abridged","National Library of Iran: http://www.nlai.ir/",NA,""
"441",193,35.67909545514,51.3879197322443,"Tehran","Tehran","Tehran","Iran","Persian","0",1990,"01/01/1990 00:00","",193,"Fereidun Kar","Jane Eyre /جین ایر","Javidan","1",NA,"","","Abridged","National Library of Iran: http://www.nlai.ir/",NA,""
"442",183,35.7329377961551,51.4250121154502,"Tehran","Tehran","Tehran","Iran","Persian","1996, 2001, 2010, 2014",1991,"01/01/1991 00:00","",182,"Mohammad-Taqi Bahrami Horran","Jane Eyre /جین ایر","Mohammad-Taqi Bahrami Horran","5",NA,"https://www.dropbox.com/home/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/1991%20Bahrami%20Horran","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/1991%20Bahrami%20Horran.m4a?role=personal","Self-published, except the 1996 edition which is with Jami","National Library of Iran: http://www.nlai.ir/",NA,""
"443",184,35.5975437533317,51.3217052433319,"Tehran","Tehran","Tehran","Iran","Persian","1996, 2014",1991,"01/01/1991 00:00","",183,"Nastaran Jameʻi","Jane Eyre /جین ایر","Abnus","3",NA,"https://www.dropbox.com/home/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/1991%20Jame%CA%Bbi","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/1991%20Jame%CA%BBi.m4a?role=personal","Abridged","National Library of Iran: http://www.nlai.ir/",NA,""
"444",178,35.6154001524413,51.4295812567375,"Tehran","Tehran","Tehran","Iran","Persian","1996, 2014",1991,"01/01/1991 00:00","",177,"Parvin Qa’emi","Jane Eyre /جین ایر","Ketab-e Afarin","2",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/1991%20Qa%E2%80%99emi.jpg?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/1991%20Qa'emi.m4a?role=personal","Abridged","National Library of Iran: http://www.nlai.ir/",NA,""
"445",186,35.7021201550236,51.3133233199507,"Tehran","Tehran","Tehran","Iran","Persian","0",1997,"01/01/1997 00:00","",185,"Shahla Naqash and Fatemeh Naqash","Jane Eyre / جین ایر","Hezar Aftab","1",NA,"","","Abridged","National Library of Iran: http://www.nlai.ir/",NA,""
"446",177,35.7440245980138,51.3848671828542,"Tehran","Tehran","Tehran","Iran","Persian","0",1998,"01/01/1998 00:00","",188,"Hojjatollah Soleymani","Jane Eyre /جین ایر","Jaddeh-ye Abrisham","1",NA,"","","","National Library of Iran: http://www.nlai.ir/",NA,""
"447",181,35.5985636579545,51.3796306005358,"Tehran","Tehran","Tehran","Iran","Persian","2008",2004,"01/01/2004 00:00","",180,"Maryam Moayyedi","Jane Eyre /جین ایر","Amir Kabir","2",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2004%20Moayedi.JPEG?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2004%20Moayedi.m4a?role=personal","Translation of E. M. Attwood's simplified version","National Library of Iran: http://www.nlai.ir/",NA,""
"448",179,35.6945932052305,51.4812567140586,"Tehran","Tehran","Tehran","Iran","Persian","2015",2004,"01/01/2004 00:00","",178,"Zohreh Bakubi","Jane Eyre /جین ایر","Sarvestan","2",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2002%20Bekubi.JPEG?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2002%20Bekubi.m4a?role=personal","Abridged","National Library of Iran: http://www.nlai.ir/",NA,""
"449",174,36.211730212829,59.6734156813441,"Mashad","Mashad","Mashad","Iran","Persian","0",2006,"01/01/2006 00:00","",174,"Ayat Tabasiyan","Jane Eyre /جین ایر","Nush","1",NA,"","","Abridged","National Library of Iran: http://www.nlai.ir/",NA,""
"450",180,35.7483922981863,51.2917800556082,"Tehran","Tehran","Tehran","Iran","Persian","2015",2009,"01/01/2009 00:00","",179,"Nushin Ebrahimi","Jane Eyre /جین ایر","Ofoq","2",NA,"","","Translation of a 're-telling' for children by Anna Claybourne (2003)","National Library of Iran: http://www.nlai.ir/",NA,""
"451",188,35.6527925307137,51.4528003338404,"Tehran","Tehran","Tehran","Iran","Persian","0",2010,"01/01/2010 00:00","",187,"Reza Reza’i","Jane Eyre /جین ایر","Nashr-e Ney","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2010%20Reza'i.png?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2010%20Reza'i.m4a?role=personal","Complete ","National Library of Iran: http://www.nlai.ir/",NA,""
"452",190,35.64240180894,51.45958526108,"Tehran","Tehran","Tehran","Iran","Persian","0",2011,"01/01/2011 00:00","",190,"Maryam Rasuli","Jane Eyre /جین ایر","Ordibehesht","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2011%20Rasuli.JPEG?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2011%20Rasuli.m4a?role=personal","","National Library of Iran: http://www.nlai.ir/",NA,""
"453",187,35.6281677350143,51.3323902480915,"Tehran","Tehran","Tehran","Iran","Persian","0",2011,"01/01/2011 00:00","",186,"Shoʻleh Moradi","Jane Eyre /جین ایر","Marefat, Zaban-amuz","1",NA,"","","Abridged","National Library of Iran: http://www.nlai.ir/",NA,""
"454",199,35.6324725953603,51.4182422995712,"Tehran","Tehran","Tehran","Iran","Persian","0",2012,"01/01/2012 00:00","",199,"Maryam Dastum","Jane Eyre /جین ایر","Zaban-e mehr","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2012%20Dastum.JPEG?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2012%20Dastum.m4a?role=personal","Translated from the text of the abridged Oxford Bookworms Series for English language learners","National Library of Iran: http://www.nlai.ir/",NA,""
"455",189,35.7332162207665,51.3657734473847,"Tehran","Tehran","Tehran","Iran","Persian","0",2013,"01/01/2013 00:00","",189,"Hanieh Chupani","Jane Eyre /جین ایر","Fararuy","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2013%20Chupani.png?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2013%20Chupani.m4a?role=personal","","National Library of Iran: http://www.nlai.ir/",NA,""
"456",191,35.6281161271708,51.3485604883782,"Tehran","Tehran","Tehran","Iran","Persian","0",2013,"01/01/2013 00:00","",191,"Marzieh Khosravi","Jane Eyre /جین ایر","Ruzgar","1",NA,"https://www.dropbox.com/home/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2013%20Khosravi","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2013%20Khosravi.m4a?role=personal","","National Library of Iran: http://www.nlai.ir/",NA,""
"457",192,35.759409570994,51.4449318385362,"Tehran","Tehran","Tehran","Iran","Persian","0",2013,"01/01/2013 00:00","",192,"Mirinda Moqimi","Jane Eyre /جین ایر","Qasidak Saba & Hegmatan","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2013%20Moqimi.jpg?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2013%20Moqimi.m4a?role=personal","","National Library of Iran: http://www.nlai.ir/",NA,""
"458",196,35.6461465238334,51.3061183217592,"Tehran","Tehran","Tehran","Iran","Persian","0",2014,"01/01/2014 00:00","",196,"Armin Hedayati","Jane Eyre /جین ایر","Bongah-e tarjomeh va nashr-e ketab-e parseh","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2014%20Hedayati.JPEG?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2014%20Hedayati.m4a?role=personal","Abridged illustrated version","National Library of Iran: http://www.nlai.ir/",NA,""
"459",194,35.7006299909876,51.4318847462214,"Tehran","Tehran","Tehran","Iran","Persian","0",2014,"01/01/2014 00:00","",194,"ʻAtefeh Moradmand","Jane Eyre /جین ایر","Atefeh Moradmand","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2014%20Moradmand.JPEG?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2014%20Moradmand.m4a?role=personal","Abridged","National Library of Iran: http://www.nlai.ir/",NA,""
"460",195,35.6005315535443,51.4658844538178,"Tehran","Tehran","Tehran","Iran","Persian","0",2015,"01/01/2015 00:00","",195,"Leyla Jahani","Jane Eyre /جین ایر","Mahya","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2015%20Jahani.png?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2015%20Jahani.m4a?role=personal","Abridged","National Library of Iran: http://www.nlai.ir/",NA,""
"461",175,34.6596725520808,50.7776339834385,"Qom","Qom","Qom","Iran","Persian","0",2015,"01/01/2015 00:00","",175,"Majid Qolami Shahedi","Jane Eyre /جین ایر","Navid Zohur","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2015%20Qolami%20Shahedi.JPEG?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2015%20Qolami%20Shahedi.m4a?role=personal","","National Library of Iran: http://www.nlai.ir/",NA,""
"462",176,38.0259945531477,46.3357805985986,"Tabriz","Tabriz","Tabriz","Iran","Persian","0",2016,"01/01/2016 00:00","",176,"Batul Jaʻfarzadeh","Jane Eyre /جین ایر","Yaran & Azarbaijan","1",NA,"","","Abridged","National Library of Iran: http://www.nlai.ir/",NA,""
"463",198,35.7086806827431,51.4228704458248,"Tehran","Tehran","Tehran","Iran","Persian","0",2016,"01/01/2016 00:00","",198,"Mahta Labafi","Jane Eyre /جین ایر","Shahr-i qesseh","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2016%20Labafi.jpg?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2016%20Labafi.m4a?role=personal","Translation of an adaptation for children by Maggie Pearson (2011)","National Library of Iran: http://www.nlai.ir/",NA,""
"464",197,35.7777603278143,51.2973505000729,"Tehran","Tehran","Tehran","Iran","Persian","0",2016,"01/01/2016 00:00","",197,"Sepideh Habibi","Jane Eyre /جین ایر","Mo'aseseh-ye negaresh-e elektronik-e ketab","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2016%20Habibi.JPEG?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2016%20Habibi.m4a?role=personal","Abridged illustrated version","National Library of Iran: http://www.nlai.ir/",NA,""
